date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2020-12-22 00:00:00+00:00,93.16,93.55,90.53,93.36,35717836,93.16,93.55,90.53,93.36,35717836,0.0,1.0
2020-12-23 00:00:00+00:00,91.55,93.13,91.46,93.08,25993348,91.55,93.13,91.46,93.08,25993348,0.0,1.0
2020-12-24 00:00:00+00:00,91.81,92.51,91.31,91.8,16705909,91.81,92.51,91.31,91.8,16705909,0.0,1.0
2020-12-28 00:00:00+00:00,91.6,93.14,90.82,92.93,30512512,91.6,93.14,90.82,92.93,30512512,0.0,1.0
2020-12-29 00:00:00+00:00,90.62,92.46,89.4301,91.66,31748211,90.62,92.46,89.4301,91.66,31748211,0.0,1.0
2020-12-30 00:00:00+00:00,92.29,92.85,90.19,90.78,25844973,92.29,92.85,90.19,90.78,25844973,0.0,1.0
2020-12-31 00:00:00+00:00,91.71,92.3,90.87,92.1,24930684,91.71,92.3,90.87,92.1,24930684,0.0,1.0
2021-01-04 00:00:00+00:00,92.3,96.06,90.915,92.11,51802552,92.3,96.06,90.915,92.11,51802552,0.0,1.0
2021-01-05 00:00:00+00:00,92.77,93.2077,91.41,92.1,34207989,92.77,93.2077,91.41,92.1,34207989,0.0,1.0
2021-01-06 00:00:00+00:00,90.33,92.28,89.46,91.62,51911657,90.33,92.28,89.46,91.62,51911657,0.0,1.0
2021-01-07 00:00:00+00:00,95.16,95.51,91.2,91.33,42897157,95.16,95.51,91.2,91.33,42897157,0.0,1.0
2021-01-08 00:00:00+00:00,94.58,96.4,93.27,95.98,39816400,94.58,96.4,93.27,95.98,39816400,0.0,1.0
2021-01-11 00:00:00+00:00,97.25,99.23,93.76,94.025,48669103,97.25,99.23,93.76,94.025,48669103,0.0,1.0
2021-01-12 00:00:00+00:00,95.355,98.97,94.07,97.86,67435038,95.355,98.97,94.07,97.86,67435038,0.0,1.0
2021-01-13 00:00:00+00:00,91.78,93.89,90.84,93.01,60712896,91.78,93.89,90.84,93.01,60712896,0.0,1.0
2021-01-14 00:00:00+00:00,90.79,92.36,90.45,91.77,53408241,90.79,92.36,90.45,91.77,53408241,0.0,1.0
2021-01-15 00:00:00+00:00,88.21,91.59,87.86,90.75,49340338,88.21,91.59,87.86,90.75,49340338,0.0,1.0
2021-01-19 00:00:00+00:00,89.45,89.58,87.24,89.56,45115055,89.45,89.58,87.24,89.56,45115055,0.0,1.0
2021-01-20 00:00:00+00:00,88.75,90.78,88.6,90.55,35185810,88.75,90.78,88.6,90.55,35185810,0.0,1.0
2021-01-21 00:00:00+00:00,91.53,92.07,88.43,89.34,54596079,91.53,92.07,88.43,89.34,54596079,0.0,1.0
2021-01-22 00:00:00+00:00,92.79,95.95,91.88,94.42,71294707,92.79,95.95,91.88,94.42,71294707,0.0,1.0
2021-01-25 00:00:00+00:00,94.13,95.74,91.4,94.14,55086943,94.13,95.74,91.4,94.14,55086943,0.0,1.0
