date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2021-03-09 00:00:00+00:00,233.78,235.3839,231.67,232.88,33080531,227.3420500772,228.9017810812,225.2901563067,226.4668347249,33080531,0.0,1.0
2021-03-10 00:00:00+00:00,232.42,237.0,232.04,237.0,29746812,226.0195024337,230.4733761156,225.6499670627,230.4733761156,29746812,0.0,1.0
2021-03-11 00:00:00+00:00,237.13,239.17,234.31,234.96,29907586,230.5997961109,232.5836175762,227.8574546736,228.4895546503,29907586,0.0,1.0
2021-03-12 00:00:00+00:00,235.75,235.82,233.23,234.01,22653662,229.2577992373,229.3258715425,226.8071962508,227.5657162228,22653662,0.0,1.0
2021-03-15 00:00:00+00:00,234.81,235.185,231.81,234.96,26042669,228.3436854249,228.7083584884,225.4263009171,228.4895546503,26042669,0.0,1.0
2021-03-16 00:00:00+00:00,237.71,240.055,235.94,236.28,28092196,231.1638237824,233.444246006,229.4425669228,229.7732038337,28092196,0.0,1.0
2021-03-17 00:00:00+00:00,237.04,238.55,233.23,236.15,29562100,230.5122745757,231.9806914446,226.8071962508,229.6467838384,29562100,0.0,1.0
2021-03-18 00:00:00+00:00,230.72,234.19,230.33,232.56,34852251,224.3663178793,227.7407592933,223.9870578933,226.1556470441,34852251,0.0,1.0
2021-03-19 00:00:00+00:00,230.35,232.474,229.3496,231.02,46430730,224.0065071233,226.0720153548,223.0336566361,224.6580563301,46430730,0.0,1.0
2021-03-22 00:00:00+00:00,235.99,236.9,230.14,230.27,30127005,229.491189998,230.3761299653,223.8022902078,223.9287102031,30127005,0.0,1.0
2021-03-23 00:00:00+00:00,237.58,241.05,237.07,237.485,31638376,231.0374037871,234.4118452011,230.5414484208,230.9450199443,31638376,0.0,1.0
2021-03-24 00:00:00+00:00,235.46,238.0,235.32,237.845,25620127,228.9757854016,231.4458376182,228.8396407912,231.2951060853,25620127,0.0,1.0
2021-03-25 00:00:00+00:00,232.34,236.94,231.57,235.3,34061853,225.9417055135,230.4150284254,225.1929101565,228.8201915612,34061853,0.0,1.0
2021-03-26 00:00:00+00:00,236.48,236.71,231.55,231.55,25479853,229.9676961342,230.1913622798,225.1734609264,225.1734609264,25479853,0.0,1.0
2021-03-29 00:00:00+00:00,235.24,236.8,231.88,236.59,25227455,228.761843871,230.2788838151,225.4943732223,230.0746668995,25227455,0.0,1.0
2021-03-30 00:00:00+00:00,231.85,233.85,231.1,233.525,24792012,225.4651993772,227.4101223824,224.7358532503,227.0940723941,24792012,0.0,1.0
2021-03-31 00:00:00+00:00,235.77,239.1,232.39,232.91,43623471,229.2772484674,232.515545271,225.9903285886,226.49600857,43623471,0.0,1.0
2021-04-01 00:00:00+00:00,242.35,242.84,238.0501,238.47,30337982,235.6760451545,236.1525512908,231.4945579395,231.9028945244,30337982,0.0,1.0
2021-04-05 00:00:00+00:00,249.07,249.96,242.7,242.76,36910609,242.2109864519,243.0764771892,236.0164066804,236.0747543705,36910609,0.0,1.0
2021-04-06 00:00:00+00:00,247.86,249.4,246.88,247.61,22931923,241.0343080338,242.5318987478,240.0812957613,240.7911926581,22931923,0.0,1.0
2021-04-07 00:00:00+00:00,249.9,250.93,247.19,247.81,22719835,243.0181294991,244.0197648468,240.3827588271,240.9856849587,22719835,0.0,1.0
2021-04-08 00:00:00+00:00,253.25,254.139,252.0,252.77,23625197,246.2758755328,247.1403938086,245.0602986545,245.8090940115,23625197,0.0,1.0
2021-04-09 00:00:00+00:00,255.85,255.99,252.44,252.87,24326833,248.8042754395,248.9404200499,245.4881817157,245.9063401618,24326833,0.0,1.0
2021-04-12 00:00:00+00:00,255.91,257.67,254.62,254.71,27148668,248.8626231297,250.5741553743,247.6081477914,247.6956693266,27148668,0.0,1.0
2021-04-13 00:00:00+00:00,258.49,259.19,256.83,257.2573,23837469,251.3715738064,252.0522968582,249.7572877121,250.1728205122,23837469,0.0,1.0
2021-04-14 00:00:00+00:00,255.59,258.83,255.16,257.475,23070938,248.5514354489,251.7022107173,248.1332770028,250.3845253813,23070938,0.0,1.0
2021-04-15 00:00:00+00:00,259.5,259.93,257.73,257.931,25627481,252.353759924,252.7719183701,250.6325030644,250.8279678265,25627481,0.0,1.0
2021-04-16 00:00:00+00:00,260.74,261.0,257.6014,259.47,24878582,253.5596121872,253.8124521779,250.5074445152,252.324586079,24878582,0.0,1.0
2021-04-19 00:00:00+00:00,258.74,261.48,257.821,260.19,23209260,251.6146891821,254.2792336992,250.7209970612,253.0247583608,23209260,0.0,1.0
2021-04-20 00:00:00+00:00,258.26,260.2,256.84,257.82,19722875,251.1479076608,253.0344829758,249.7670123271,250.7200245997,19722875,0.0,1.0
2021-04-21 00:00:00+00:00,260.58,260.68,257.25,258.94,24030383,253.4040183468,253.5012644971,250.1657215432,251.8091814826,24030383,0.0,1.0
2021-04-22 00:00:00+00:00,257.17,261.78,255.64,260.21,25606152,250.087924623,254.57097215,248.600058524,253.0442075909,25606152,0.0,1.0
2021-04-23 00:00:00+00:00,261.15,261.51,257.27,257.88,21499286,253.9583214033,254.3084075443,250.1851707732,250.7783722898,21499286,0.0,1.0
2021-04-26 00:00:00+00:00,261.55,262.435,260.17,261.66,19763346,254.3473060044,255.2079344342,253.0053091308,254.4542767696,19763346,0.0,1.0
2021-04-27 00:00:00+00:00,261.97,263.19,260.12,261.585,31014213,254.7557398354,255.9421428686,252.9566860556,254.3813421569,31014213,0.0,1.0
2021-04-28 00:00:00+00:00,254.56,256.5399,252.95,256.078,46903119,247.5498001012,249.4751766302,245.984137082,249.0259966621,46903119,0.0,1.0
2021-04-29 00:00:00+00:00,252.51,256.1,249.0,255.46,40589023,245.5562540209,249.0473908152,242.1429141468,248.4250154535,40589023,0.0,1.0
2021-04-30 00:00:00+00:00,252.18,253.08,249.6,249.74,30945098,245.235341725,246.1105570774,242.7263910483,242.8625356587,30945098,0.0,1.0
2021-05-03 00:00:00+00:00,251.86,254.35,251.12,253.4,19626568,244.9241540442,247.3455831857,244.2045325323,246.4217447582,19626568,0.0,1.0
2021-05-04 00:00:00+00:00,247.79,251.21,245.76,250.97,32756052,240.9662357286,244.2920540675,238.9921388783,244.0586633069,32756052,0.0,1.0
2021-05-05 00:00:00+00:00,246.47,249.5,245.82,249.06,21901325,239.6825865452,242.6291448981,239.0504865685,242.2012618369,21901325,0.0,1.0
2021-05-06 00:00:00+00:00,249.73,249.86,244.69,246.45,26491085,242.8528110437,242.979231039,237.9516050706,239.6631373151,26491085,0.0,1.0
2021-05-07 00:00:00+00:00,252.46,254.3,251.17,252.15,27032912,245.5076309457,247.2969601105,244.2531556074,245.2061678799,27032912,0.0,1.0
2021-05-10 00:00:00+00:00,247.18,251.73,247.12,250.87,29299890,240.373034212,244.7977340488,240.3146865219,243.9614171566,29299890,0.0,1.0
2021-05-11 00:00:00+00:00,246.23,246.6,242.57,244.55,33641589,239.4491957846,239.8090065405,235.8899866851,237.8154604602,33641589,0.0,1.0
2021-05-12 00:00:00+00:00,239.0,244.38,238.07,242.165,36684370,232.4182991208,237.6501420048,231.5139099234,235.4961397765,36684370,0.0,1.0
2021-05-13 00:00:00+00:00,243.03,245.6,241.42,241.8,29624298,236.3373189763,238.8365450379,234.7716559571,235.1411913281,29624298,0.0,1.0
2021-05-14 00:00:00+00:00,248.15,249.18,245.49,245.575,23901081,241.3163218695,242.3179572172,238.7295742726,238.8122335004,23901081,0.0,1.0
2021-05-17 00:00:00+00:00,245.18,246.59,243.52,246.55,24970168,238.4281112068,239.7992819255,236.8138251125,239.7603834654,24970168,0.0,1.0
2021-05-18 00:00:00+00:00,243.08,246.41,242.9,246.27,20167975,236.3859420514,239.624238855,236.2108989809,239.4880942447,20167975,0.0,1.0
2021-05-19 00:00:00+00:00,243.12,243.23,238.6,239.31,25739807,236.9694189529,237.0766361135,232.5637683538,233.2558063904,25739807,0.56,1.0
2021-05-20 00:00:00+00:00,246.48,247.95,243.86,243.96,21800716,240.2444158585,241.6772270047,237.6906980333,237.7881681793,21800716,0.0,1.0
2021-05-21 00:00:00+00:00,245.17,248.33,244.74,247.565,21863058,238.9675569459,242.0476135595,238.5484353181,241.3019669426,21863058,0.0,1.0
2021-05-24 00:00:00+00:00,250.78,251.16,247.51,247.785,21411547,244.4356321365,244.8060186913,241.2483583623,241.5164012638,21411547,0.0,1.0
2021-05-25 00:00:00+00:00,251.72,252.75,250.82,251.769,17704303,245.3518515089,246.3557940126,244.4746201949,245.3996118804,17704303,0.0,1.0
2021-05-26 00:00:00+00:00,251.49,252.94,250.75,251.43,17771600,245.1276701731,246.54098729,244.4063910927,245.0691880855,17771600,0.0,1.0
2021-05-27 00:00:00+00:00,249.31,251.48,249.25,251.17,24426244,243.0028209903,245.1179231585,242.9443389027,244.8157657059,24426244,0.0,1.0
2021-05-28 00:00:00+00:00,249.68,252.08,249.56,250.995,18274942,243.3634605305,245.7027440345,243.2464963553,244.6451929504,18274942,0.0,1.0
2021-06-01 00:00:00+00:00,247.4,251.29,246.96,251.23,23213310,241.1411412017,244.9327298811,240.7122725593,244.8742477935,23213310,0.0,1.0
2021-06-02 00:00:00+00:00,247.3,249.27,245.84,248.125,19406705,241.0436710557,242.9638329319,239.6206069241,241.8477997602,19406705,0.0,1.0
2021-06-03 00:00:00+00:00,245.71,246.34,243.0,245.22,25307711,239.4938957343,240.1079576541,236.8524547777,239.0162920189,25307711,0.0,1.0
2021-06-04 00:00:00+00:00,250.79,251.65,247.51,247.76,25281094,244.4453791511,245.2836224067,241.2483583623,241.4920337273,25281094,0.0,1.0
2021-06-07 00:00:00+00:00,253.81,254.09,249.81,249.98,23079167,247.3889775602,247.661893969,243.4901717203,243.6558709685,23079167,0.0,1.0
2021-06-08 00:00:00+00:00,252.57,256.01,252.51,255.16,22454998,246.1803477499,249.5333207722,246.1218656623,248.7048245312,22454998,0.0,1.0
2021-06-09 00:00:00+00:00,253.59,255.53,253.21,253.81,17937634,247.174543239,249.0654640714,246.8041566842,247.3889775602,17937634,0.0,1.0
2021-06-10 00:00:00+00:00,257.24,257.46,253.67,254.29,24563619,250.732203568,250.9466378892,247.2525193558,247.856834261,24563619,0.0,1.0
2021-06-11 00:00:00+00:00,257.89,258.4868,256.61,257.985,18999731,251.365759517,251.9474613483,250.1181416482,251.4583561557,18999731,0.0,1.0
2021-06-14 00:00:00+00:00,259.89,259.95,256.8,257.9,19150507,253.315162437,253.3736445246,250.3033349256,251.3755065316,19150507,0.0,1.0
2021-06-15 00:00:00+00:00,258.36,259.99,257.68,259.775,18038931,251.8238692032,253.412632583,251.1610722104,253.2030717691,18038931,0.0,1.0
2021-06-16 00:00:00+00:00,257.38,260.58,254.42,259.4,27036535,250.8686617724,253.9877064444,247.9835454508,252.8375587216,27036535,0.0,1.0
2021-06-17 00:00:00+00:00,260.9,261.75,256.01,256.065,27565537,254.2996109116,255.1281071526,249.5333207722,249.5869293525,27565537,0.0,1.0
2021-06-18 00:00:00+00:00,259.43,262.3,258.75,259.63,37202217,252.8667997654,255.6641929556,252.2040027726,253.0617400574,37202217,0.0,1.0
2021-06-21 00:00:00+00:00,262.63,263.52,257.92,259.82,26696119,255.9858444374,256.8533287367,251.3950005608,253.2469333348,26696119,0.0,1.0
2021-06-22 00:00:00+00:00,265.51,265.79,262.4,262.72,24694090,258.7929846421,259.0659010509,255.7616631016,256.0735675688,24694090,0.0,1.0
2021-06-23 00:00:00+00:00,265.275,266.83,264.43,265.99,19518681,258.563929799,260.0795905693,257.7403070653,259.2608413429,19518681,0.0,1.0
2021-06-24 00:00:00+00:00,266.69,267.85,265.47,266.16,21446867,259.9431323649,261.0737860585,258.7539965837,259.4265405911,21446867,0.0,1.0
2021-06-25 00:00:00+00:00,265.02,267.25,264.76,266.23,25611113,258.3153809267,260.4889651825,258.0619585471,259.4947696933,25611113,0.0,1.0
2021-06-28 00:00:00+00:00,268.72,268.9,265.91,266.185,19590024,261.9217763287,262.0972225915,259.1828652261,259.4509081276,19590024,0.0,1.0
2021-06-29 00:00:00+00:00,271.4,271.65,267.98,268.865,19937811,264.5339762415,264.7776516065,261.2004972483,262.0631080404,19937811,0.0,1.0
2021-06-30 00:00:00+00:00,270.9,271.3598,269.6043,270.69,21656457,264.0466255115,264.4947932428,262.7837048298,263.8419382049,21656457,0.0,1.0
2021-07-01 00:00:00+00:00,271.6,271.84,269.6,269.61,16725323,264.7289165335,264.9628448839,262.7795136135,262.7892606281,16725323,0.0,1.0
2021-07-02 00:00:00+00:00,277.65,278.0,272.5,272.82,26474408,270.6258603664,270.9670058774,265.6061478475,265.9180523147,26474408,0.0,1.0
2021-07-06 00:00:00+00:00,277.66,279.3698,274.3,278.03,31565560,270.635607381,272.3021519373,267.3606104754,270.9962469212,31565560,0.0,1.0
2021-07-07 00:00:00+00:00,279.93,280.6945,277.15,279.4,23260031,272.8481796952,273.5933389614,270.1385096364,272.3315879214,23260031,0.0,1.0
2021-07-08 00:00:00+00:00,277.42,278.73,274.87,276.9,24618591,270.4016790306,271.6785379432,267.9161903076,269.8948342714,24618591,0.0,1.0
